0,0,0,0
0.000610283,0.00104521,0,0.00206993
0.00290032,0.00124642,0,0.00456123
0.00424576,0.00136327,0,0.00602361
0.00496544,0.00141884,0,0.00679894
0.00529717,0.00144896,0,0.00716089
0.0053829,0.00145715,0,0.00725481
0.00530121,0.00145288,0,0.00716875
0.0051343,0.00145113,0,0.00699991
0.00492315,0.00144725,0,0.00678462
0.00471734,0.00144214,0,0.0065734
0.00452577,0.00143536,0,0.00637471
0.00436442,0.00144267,0,0.00622031
0.00419224,0.00144275,0,0.0060479
0.0040272,0.00144172,0,0.00588147
0.00392201,0.00145096,0,0.00578513
0.00384393,0.00146602,0,0.00572171
0.00378503,0.0014861,0,0.00568244
0.00370737,0.00149911,0,0.00561721
0.00367567,0.00151096,0,0.00559674
0.00362897,0.00151384,0,0.00555231
0.00358556,0.00151033,0,0.00550475
0.00356373,0.00151031,0,0.00548226
0.00356672,0.00152271,0,0.00549699
0.00353447,0.00152456,0,0.00546582
0.00351542,0.0015291,0,0.00545048
0.00349711,0.00152584,0,0.00542786
0.00350236,0.00153141,0,0.0054375
0.00347493,0.00152668,0,0.00540413
0.00348067,0.0015391,0,0.00542113
0.00350886,0.00155578,0,0.00546482
0.0035208,0.00156392,0,0.00548372
0.00352848,0.00157425,0,0.00550061
0.00355799,0.00158542,0,0.00554015
0.00354309,0.00158227,0,0.00552095
0.00354892,0.00158516,0,0.00552849
0.00357267,0.00160061,0,0.00556657
0.00355628,0.00160491,0,0.00555332
0.00356885,0.00161804,0,0.00557794
0.00357779,0.00163167,0,0.0055995
0.00360676,0.00164957,0,0.0056454
0.00360235,0.00164749,0,0.00563794
0.00362764,0.00166036,0,0.00567511
0.00363562,0.00167038,0,0.0056921
0.00365783,0.00168079,0,0.00572374
0.00365237,0.00167675,0,0.00571322
0.00367125,0.00167858,0,0.00573285
0.00368201,0.00168475,0,0.00574868
0.00371746,0.00170336,0,0.00580163
0.0037568,0.00172194,0,0.00585846
0.00375504,0.00172424,0,0.005858
0.0037765,0.00172484,0,0.00587906
0.00375177,0.0017168,0,0.00584519
0.0037517,0.00171424,0,0.00584136
0.00374246,0.00171032,0,0.00582681
0.0037536,0.00171608,0,0.00584221
0.00374246,0.00171174,0,0.00582506
0.00371642,0.00171223,0,0.00579779
0.0036892,0.0017195,0,0.00577602
0.00369763,0.00173293,0,0.00579603
0.0036438,0.00172703,0,0.00573449
0.0036355,0.00172946,0,0.00572679
0.00361514,0.00172968,0,0.00570485
0.00357831,0.00172699,0,0.00566354
0.00353377,0.00172267,0,0.00561292
0.00352889,0.00172236,0,0.005606
0.0035515,0.00172505,0,0.00562966
0.00354586,0.00172997,0,0.00562736
0.00351931,0.00173277,0,0.00560203
0.0035307,0.00175035,0,0.00562944
0.00356207,0.001775,0,0.00568394
0.00354977,0.00177945,0,0.00567461
0.00356961,0.00179702,0,0.00571053
0.00359345,0.00180855,0,0.00574443
0.00352763,0.0018002,0,0.00566895
0.00355469,0.00181151,0,0.00570605
0.00353992,0.00181337,0,0.00569181
0.00355104,0.00181875,0,0.0057069
0.00358359,0.00183021,0,0.00574941
0.00355684,0.00182654,0,0.00571744
0.00356104,0.00183372,0,0.00572723
0.00357231,0.00183935,0,0.00574251
0.00359684,0.00185428,0,0.0057803
0.00356056,0.00185296,0,0.00574099
0.0036048,0.00187607,0,0.00580664
0.003654,0.00190182,0,0.00587993
0.00363343,0.00190118,0,0.0058572
0.00364155,0.00191242,0,0.00587508
0.00365298,0.00192105,0,0.00589365
0.00367345,0.00193201,0,0.00592364
0.00363722,0.00192892,0,0.00588288
0.00368445,0.00195138,0,0.00595112
0.00366404,0.00195695,0,0.00593483
0.00372916,0.00198376,0,0.00602526
0.00371108,0.00198151,0,0.00600335
0.00372227,0.00199089,0,0.00602232
0.00380815,0.00207374,7.51684e-05,0.0061142
0.0039128,0.00216972,0.000158813,0.00622943
0.00401667,0.00227081,0.000249023,0.00634238
0.00412334,0.00237358,0.000337464,0.0064616
0.00423661,0.00247428,0.000428698,0.00658254
0.00435518,0.002574,0.000521704,0.00670603
0.00447213,0.00267951,0.000622457,0.00682597
0.00459277,0.00278527,0.000717681,0.00695537
0.00469647,0.00291203,0.000870643,0.00703101
0.00483459,0.00300851,0.000955028,0.00717935
0.00494468,0.00313733,0.00110295,0.00726845
0.00508112,0.00324435,0.00118346,0.00742955
0.00518865,0.00338482,0.00132104,0.00753818
0.00533377,0.00349215,0.00139895,0.00771098
0.00545653,0.00362628,0.00154343,0.00782168
0.00561104,0.00373303,0.00162728,0.00799738
0.0057387,0.00387104,0.00177705,0.00811162
0.00589492,0.00398527,0.00186744,0.00829007
0.00602277,0.00413285,0.00201947,0.00841192
0.00615585,0.0042805,0.00216483,0.00854579
0.0063141,0.00440835,0.00225192,0.00874333
0.0064437,0.00457038,0.00241028,0.00887511
0.00658308,0.00472805,0.00256054,0.00902048
0.0067355,0.00487803,0.00270877,0.00917332
0.00691977,0.00500124,0.00280625,0.00938206
0.00707234,0.00516088,0.00297628,0.00952294
0.00722726,0.0053227,0.00312713,0.00968751
0.00738717,0.00548392,0.00328184,0.00985263
0.00757425,0.00562247,0.0033813,0.0100775
0.00773104,0.00579597,0.00354958,0.0102381
0.00791809,0.00594385,0.00366976,0.0104514
0.00807946,0.00612202,0.00385595,0.0106032
0.00827384,0.0062717,0.00398483,0.0108167
0.00843868,0.00645533,0.00418005,0.0109684
0.00863468,0.0066123,0.00431168,0.0111883
0.00882656,0.00677796,0.00446443,0.0113915
0.00901409,0.00695267,0.00462474,0.0115919
0.00920122,0.00713254,0.00478658,0.0117956
0.00937047,0.00733514,0.00500503,0.0119474
0.00957496,0.00750744,0.00515764,0.0121701
0.00975638,0.00770773,0.00537881,0.012329
0.00993944,0.00791124,0.00558159,0.0125111
0.0101281,0.00811386,0.00577574,0.0127067
0.0103224,0.00831532,0.00596874,0.0129082
0.0104975,0.00854069,0.00621918,0.0130569
0.0107134,0.00872996,0.00638634,0.0132936
0.0108977,0.00895546,0.00662306,0.0134654
0.0110612,0.00920647,0.00691663,0.013585
0.0112786,0.00940823,0.00709281,0.0138268
0.01147,0.00964122,0.00735157,0.0139911
0.0116749,0.00986596,0.00758947,0.0141814
0.0119183,0.0100575,0.00772535,0.0144791
0.0121285,0.0102876,0.00796705,0.0146764
0.0123458,0.0105158,0.00819471,0.0148929
0.0125711,0.0107409,0.0084086,0.015128
0.0128036,0.0109635,0.00862073,0.0153695
0.0130298,0.011197,0.00883247,0.015616
0.0132627,0.0114283,0.00904278,0.0158686
0.0135013,0.0116588,0.00925604,0.016123
0.0137482,0.0118857,0.00947501,0.0163764
0.0139405,0.0121721,0.00988982,0.0164388
0.0141557,0.0124405,0.0102314,0.0165791
0.0143889,0.0126958,0.0105263,0.016771
0.0146324,0.0129456,0.0107915,0.0169972
0.0148826,0.0131935,0.0110382,0.0172468
0.0151377,0.0134412,0.0112748,0.0175112
0.0153933,0.0136932,0.0115051,0.0177865
0.0156551,0.0139436,0.0117381,0.018064
0.0159211,0.0141947,0.0119747,0.0183428
0.0161891,0.0144487,0.0122149,0.0186229
0.0164589,0.0147056,0.0124597,0.0189032
0.01673,0.014966,0.0127054,0.0191872
0.0170026,0.0152311,0.0129537,0.019475
0.0172792,0.0154971,0.0132057,0.0197638
0.0175559,0.015768,0.0134577,0.0200576
0.0178366,0.0160403,0.0137125,0.020354
0.0181199,0.0163157,0.0139763,0.0206469
0.0184048,0.0165951,0.0142444,0.0209412
0.0186915,0.0168785,0.014517,0.0212367
0.0189835,0.0171621,0.0147944,0.0215328
0.0192907,0.0174356,0.0148788,0.022027
0.0195947,0.0177175,0.015045,0.0224447
0.019898,0.0180054,0.0152725,0.0228062
0.0201995,0.0183,0.0155322,0.0231407
0.0204992,0.0186011,0.0158131,0.0234589
0.0208094,0.0188965,0.0161099,0.023766
0.0211088,0.0192075,0.0164173,0.0240674
0.021418,0.0195136,0.0167259,0.0243724
0.0217298,0.0198221,0.0170387,0.0246782
0.0220494,0.0201276,0.0173569,0.0249836
