0.000115515,0.000201665,0.000157132
0.000102095,0.000184781,0.000154261
9.08208e-05,0.000159116,0.000132352
7.91797e-05,0.000141081,0.000109472
5.85611e-05,0.000113772,6.08669e-05
4.83577e-05,9.23036e-05,3.21243e-05
3.20186e-05,6.24765e-05,1.34923e-05
2.49503e-05,4.7819e-05,1.6136e-05
2.2527e-05,3.53975e-05,2.8732e-05
1.82279e-05,3.65049e-05,2.70959e-05
-2.04369e-06,4.15476e-05,2.46818e-05
-1.0371e-05,4.49659e-05,1.80026e-05
-1.91861e-05,5.33952e-05,-5.39412e-06
-1.69911e-05,5.1509e-05,-3.20576e-05
-2.52797e-05,3.2512e-05,-6.93516e-05
-1.79111e-05,1.81386e-05,-8.67414e-05
1.07793e-05,2.22617e-06,-0.000101218
2.52618e-05,-7.10824e-06,-0.000103096
2.79438e-05,-1.18888e-05,-0.00010241
2.04455e-05,-9.82813e-06,-9.16994e-05
9.16003e-06,-1.04668e-05,-8.12651e-05
-2.67907e-06,-1.05535e-05,-7.24683e-05
-2.73101e-05,-3.34386e-06,-3.99301e-05
-4.10506e-05,-1.56542e-06,-1.12608e-05
-4.87916e-05,2.29143e-06,2.17726e-05
-5.10425e-05,9.22834e-06,3.8598e-05
-4.97325e-05,2.58089e-05,4.83889e-05
-5.08927e-05,2.60054e-05,4.13841e-05
-3.63152e-05,1.00983e-05,4.18651e-05
-3.33461e-05,-1.31053e-06,4.39666e-05
-4.27268e-05,-1.01689e-05,3.83658e-05
-5.43464e-05,-1.41124e-05,3.97768e-05
-7.53014e-05,-1.88594e-05,4.31711e-05
-8.63737e-05,-2.36824e-05,3.84397e-05
-0.000109341,-1.006e-05,3.13663e-05
-0.0001217,-7.97392e-06,2.50233e-05
-0.000121766,-1.95825e-05,9.82972e-06
-0.000106531,-2.25038e-05,-7.72838e-06
-8.49815e-05,-1.47289e-05,-2.30286e-05
-7.46494e-05,-1.82624e-05,-2.2815e-05
-6.21317e-05,-1.96056e-05,-1.09886e-05
-5.7434e-05,-1.07355e-05,-4.0874e-06
-6.0694e-05,-6.91074e-06,1.75163e-06
-6.57783e-05,-1.98549e-05,6.52487e-06
-7.4055e-05,-3.44478e-05,2.9831e-05
-7.01925e-05,-3.77891e-05,4.14159e-05
-5.74093e-05,-4.71336e-05,5.13723e-05
-4.85949e-05,-4.81856e-05,5.06698e-05
-3.96635e-05,-2.94286e-05,4.69025e-05
-3.40836e-05,-1.09355e-05,3.70873e-05
-4.8916e-05,2.82495e-06,3.6819e-05
-5.8171e-05,1.29531e-05,4.62012e-05
-7.08525e-05,2.1849e-05,6.39366e-05
-7.12235e-05,3.02142e-05,6.57461e-05
-5.5905e-05,4.31694e-05,7.98443e-05
-4.14949e-05,3.86495e-05,8.75038e-05
-2.53363e-05,2.08467e-05,8.73027e-05
-1.76387e-05,4.82522e-06,8.48838e-05
4.65553e-07,-1.80055e-05,7.96584e-05
1.47089e-05,-3.2987e-05,7.35941e-05
2.32711e-05,-5.41136e-05,6.41399e-05
2.51704e-05,-5.29385e-05,6.05406e-05
2.89518e-05,-5.07464e-05,5.49186e-05
2.23103e-05,-4.51089e-05,5.58866e-05
2.1326e-05,-3.40452e-05,6.97893e-05
2.37688e-05,-2.68241e-05,6.25199e-05
2.15097e-05,-7.69163e-06,3.76019e-05
2.82866e-05,6.15507e-06,2.42739e-05
4.07438e-05,1.07861e-05,2.4494e-05
4.57454e-05,-1.12342e-06,2.91042e-05
3.90527e-05,-1.06535e-05,2.6019e-05
2.87472e-05,-1.58648e-05,2.14571e-05
3.46995e-05,-3.6143e-05,1.68967e-05
3.14618e-05,-4.6243e-05,2.37807e-05
2.43867e-05,-5.27445e-05,3.11305e-05
2.54964e-05,-4.95869e-05,3.72693e-05
3.25548e-05,-4.15013e-05,4.65977e-05
3.58326e-05,-2.24743e-05,5.5717e-05
3.5094e-05,9.98824e-06,7.1667e-05
1.818e-05,2.4734e-05,7.9185e-05
-6.12653e-06,3.37548e-05,8.77741e-05
-2.10962e-05,3.56164e-05,8.63072e-05
-3.46107e-05,5.19539e-05,7.42068e-05
-2.556e-05,7.42352e-05,6.6857e-05
-5.1201e-06,0.00011206,5.68654e-05
5.82847e-06,0.000132865,5.10263e-05
2.06296e-05,0.000133211,3.7878e-05
2.34056e-05,0.000127653,2.65816e-05
1.24463e-05,0.000117822,9.90223e-06
9.06278e-06,0.000110761,9.18502e-06
-1.92377e-06,9.35462e-05,2.45945e-05
-1.56649e-05,8.21879e-05,3.53556e-05
-2.85101e-05,7.24881e-05,4.99611e-05
-2.25817e-05,6.8152e-05,4.91383e-05
-9.57671e-07,5.19049e-05,5.29225e-05
1.04281e-05,4.22644e-05,5.17736e-05
-1.33728e-06,4.08048e-05,4.89668e-05
-8.0837e-06,4.6547e-05,5.27928e-05
-1.77945e-05,6.02817e-05,4.66144e-05
-2.29414e-05,7.13839e-05,4.78739e-05
-2.21807e-05,9.17484e-05,6.11182e-05
-2.35047e-05,0.000101338,6.60388e-05
