-0.00019332,-0.00284566,2.00621
-0.000203063,-0.00298907,2.10732
-0.000213079,-0.00313651,2.21127
-0.000223371,-0.003288,2.31807
-0.000233936,-0.00344352,2.42771
-0.000244776,-0.00360309,2.5402
-0.00025589,-0.00376668,2.65554
-0.000267277,-0.00393429,2.77371
-0.000278936,-0.00410592,2.89471
-0.000290867,-0.00428154,3.01852
-0.000303069,-0.00446115,3.14515
-0.00031554,-0.00464472,3.27457
-0.000328279,-0.00483224,3.40677
-0.000341284,-0.00502368,3.54173
-0.000354554,-0.005219,3.67944
-0.000368086,-0.0054182,3.81988
-0.000381879,-0.00562124,3.96302
-0.000395931,-0.00582807,4.10884
-0.000410239,-0.00603868,4.25732
-0.0004248,-0.00625302,4.40843
-0.000439612,-0.00647105,4.56215
-0.000454672,-0.00669274,4.71843
-0.000469977,-0.00691803,4.87727
-0.000485524,-0.00714688,5.03861
-0.00050131,-0.00737925,5.20243
-0.000517332,-0.00761508,5.3687
-0.000533585,-0.00785433,5.53737
-0.000550066,-0.00809694,5.70841
-0.000566772,-0.00834285,5.88178
-0.000583699,-0.00859201,6.05744
-0.000600842,-0.00884435,6.23534
-0.000618198,-0.00909983,6.41545
-0.000635762,-0.00935837,6.59773
-0.00065353,-0.00961991,6.78212
-0.000671497,-0.00988439,6.96858
-0.000689659,-0.0101517,7.15706
-0.000708012,-0.0104219,7.34751
-0.00072655,-0.0106948,7.53989
-0.000745268,-0.0109703,7.73415
-0.000764162,-0.0112484,7.93023
-0.000783227,-0.011529,8.12807
-0.000802458,-0.0118121,8.32764
-0.000821849,-0.0120976,8.52887
-0.000841395,-0.0123853,8.73172
-0.00086109,-0.0126752,8.93611
-0.00088093,-0.0129672,9.142
-0.000900909,-0.0132613,9.34934
-0.000921022,-0.0135574,9.55806
-0.000941262,-0.0138553,9.7681
-0.000961624,-0.014155,9.97942
-0.000982103,-0.0144565,10.1919
-0.00100269,-0.0147596,10.4056
-0.00102339,-0.0150642,10.6204
-0.00104418,-0.0153702,10.8361
-0.00106507,-0.0156777,11.0529
-0.00108604,-0.0159864,11.2706
-0.00110709,-0.0162963,11.4891
-0.00112822,-0.0166074,11.7083
-0.00114942,-0.0169194,11.9283
-0.00117069,-0.0172324,12.149
-0.00119201,-0.0175463,12.3703
-0.00121338,-0.0178609,12.5921
-0.0012348,-0.0181761,12.8143
-0.00125626,-0.018492,13.037
-0.00127775,-0.0188083,13.26
-0.00129926,-0.0191251,13.4833
-0.0013208,-0.0194421,13.7069
-0.00134236,-0.0197594,13.9305
-0.00136392,-0.0200768,14.1543
-0.00138549,-0.0203943,14.3781
-0.00140705,-0.0207117,14.6019
-0.00142861,-0.021029,14.8256
-0.00145015,-0.0213461,15.0491
-0.00147167,-0.0216629,15.2725
-0.00149317,-0.0219794,15.4957
-0.00151466,-0.0222956,15.7186
-0.00153612,-0.0226116,15.9414
-0.00155757,-0.0229273,16.1639
-0.00157899,-0.0232427,16.3863
-0.0016004,-0.0235578,16.6084
-0.00162179,-0.0238726,16.8304
-0.00164316,-0.0241872,17.0522
-0.00166451,-0.0245015,17.2738
-0.00168584,-0.0248155,17.4951
-0.00170716,-0.0251292,17.7163
-0.00172845,-0.0254427,17.9373
-0.00174973,-0.0257559,18.1581
-0.00177098,-0.0260687,18.3787
-0.00179222,-0.0263814,18.5991
-0.00181344,-0.0266937,18.8193
-0.00183464,-0.0270058,19.0393
-0.00185582,-0.0273175,19.2591
-0.00187698,-0.027629,19.4787
-0.00189813,-0.0279403,19.6981
-0.00191925,-0.0282512,19.9174
-0.00194036,-0.0285619,20.1364
-0.00196144,-0.0288723,20.3552
-0.00198251,-0.0291825,20.5739
-0.00200356,-0.0294923,20.7923
-0.00202459,-0.0298019,21.0106
-0.00204561,-0.0301112,21.2286
-0.0020666,-0.0304202,21.4465
-0.00208758,-0.030729,21.6642
-0.00210853,-0.0310375,21.8817
-0.00212947,-0.0313457,22.099
-0.00215039,-0.0316536,22.3161
-0.00217129,-0.0319613,22.533
-0.00219218,-0.0322687,22.7497
-0.00221304,-0.0325758,22.9662
-0.00223389,-0.0328827,23.1826
-0.00225472,-0.0331893,23.3987
-0.00227553,-0.0334956,23.6147
-0.00229632,-0.0338016,23.8304
-0.00231709,-0.0341074,24.046
-0.00233784,-0.0344129,24.2614
-0.00235858,-0.0347181,24.4765
-0.0023793,-0.0350231,24.6915
-0.00239999,-0.0353278,24.9064
-0.00242068,-0.0356322,25.121
-0.00244134,-0.0359363,25.3354
-0.00246198,-0.0362402,25.5496
-0.00248261,-0.0365438,25.7637
-0.00250322,-0.0368472,25.9776
-0.00252381,-0.0371502,26.1912
-0.00254438,-0.037453,26.4047
-0.00256493,-0.0377556,26.618
-0.00258547,-0.0380579,26.8311
-0.00260598,-0.0383599,27.044
-0.00262648,-0.0386616,27.2568
-0.00264696,-0.0389631,27.4693
-0.00266743,-0.0392643,27.6817
-0.00268787,-0.0395653,27.8938
-0.0027083,-0.0398659,28.1058
-0.00272871,-0.0401663,28.3176
-0.0027491,-0.0404665,28.5292
-0.00276947,-0.0407664,28.7406
-0.00278982,-0.041066,28.9519
-0.00281016,-0.0413654,29.1629
-0.00283048,-0.0416644,29.3738
-0.00285078,-0.0419633,29.5845
-0.00287106,-0.0422618,29.7949
-0.00289133,-0.0425601,30.0052
-0.00291158,-0.0428582,30.2154
-0.0029318,-0.043156,30.4253
-0.00295202,-0.0434535,30.6351
-0.00297221,-0.0437507,30.8446
-0.00299239,-0.0440477,31.054
-0.00301254,-0.0443444,31.2632
-0.00303269,-0.0446409,31.4722
-0.00305281,-0.0449371,31.681
-0.00307291,-0.0452331,31.8897
-0.003093,-0.0455287,32.0981
-0.00311307,-0.0458242,32.3064
-0.00313312,-0.0461193,32.5145
-0.00315316,-0.0464142,32.7224
-0.00317317,-0.0467089,32.9301
-0.00319317,-0.0470033,33.1377
-0.00321315,-0.0472974,33.3451
-0.00323312,-0.0475913,33.5522
-0.00325306,-0.0478849,33.7592
-0.00327299,-0.0481782,33.966
-0.0032929,-0.0484713,34.1727
-0.0033128,-0.0487642,34.3791
-0.00333267,-0.0490567,34.5854
-0.00335253,-0.0493491,34.7915
-0.00337238,-0.0496411,34.9974
-0.0033922,-0.0499329,35.2031
-0.00341201,-0.0502245,35.4087
-0.0034318,-0.0505158,35.614
-0.00345157,-0.0508068,35.8192
-0.00347132,-0.0510976,36.0242
-0.00349106,-0.0513881,36.2291
-0.00351078,-0.0516784,36.4337
-0.00353048,-0.0519684,36.6382
-0.00355017,-0.0522582,36.8425
-0.00356984,-0.0525477,37.0466
-0.00358949,-0.052837,37.2505
-0.00360912,-0.053126,37.4543
-0.00362874,-0.0534147,37.6578
-0.00364834,-0.0537032,37.8612
-0.00366792,-0.0539915,38.0644
-0.00368748,-0.0542795,38.2675
-0.00370703,-0.0545672,38.4703
-0.00372656,-0.0548547,38.673
-0.00374607,-0.0551419,38.8755
-0.00376557,-0.0554289,39.0778
-0.00378505,-0.0557156,39.28
-0.00380451,-0.0560021,39.482
-0.00382396,-0.0562883,39.6837
-0.00384338,-0.0565743,39.8854
-0.00386279,-0.0568601,40.0868
-0.00388219,-0.0571455,40.2881
-0.00390156,-0.0574308,40.4892
-0.00392092,-0.0577157,40.6901
-0.00394027,-0.0580005,40.8908
-0.00395959,-0.0582849,41.0914
-0.0039789,-0.0585692,41.2917
-0.00399819,-0.0588531,41.4919
-0.00401747,-0.0591369,41.692
-0.00403673,-0.0594204,41.8918
-0.00405597,-0.0597036,42.0915
-0.0040752,-0.0599866,42.291
-0.0040944,-0.0602693,42.4904
-0.00411359,-0.0605518,42.6895
-0.00413277,-0.0608341,42.8885
-0.00415193,-0.061116,43.0873
-0.00417107,-0.0613978,43.286
-0.00419019,-0.0616793,43.4844
-0.0042093,-0.0619606,43.6827
-0.00422839,-0.0622416,43.8808
-0.00424746,-0.0625224,44.0788
-0.00426652,-0.0628029,44.2766
-0.00428556,-0.0630832,44.4742
-0.00430459,-0.0633632,44.6716
-0.00432359,-0.063643,44.8688
-0.00434259,-0.0639225,45.0659
-0.00436156,-0.0642018,45.2628
-0.00438052,-0.0644809,45.4596
-0.00439946,-0.0647597,45.6561
-0.00441838,-0.0650383,45.8525
-0.00443729,-0.0653166,46.0487
-0.00445618,-0.0655947,46.2448
-0.00447506,-0.0658725,46.4407
-0.00449392,-0.0661501,46.6364
-0.00451276,-0.0664275,46.8319
-0.00453158,-0.0667046,47.0273
-0.00455039,-0.0669815,47.2225
-0.00456919,-0.0672581,47.4175
-0.00458796,-0.0675345,47.6124
-0.00460672,-0.0678106,47.8071
-0.00462547,-0.0680866,48.0016
-0.0046442,-0.0683622,48.1959
-0.00466291,-0.0686377,48.3901
-0.0046816,-0.0689128,48.5841
-0.00470028,-0.0691878,48.778
-0.00471894,-0.0694625,48.9716
-0.00473759,-0.069737,49.1651
-0.00475622,-0.0700112,49.3585
-0.00477483,-0.0702852,49.5516
-0.00479343,-0.0705589,49.7446
-0.00481201,-0.0708325,49.9375
-0.00483058,-0.0711057,50.1301
-0.00484912,-0.0713788,50.3226
-0.00486766,-0.0716516,50.5149
-0.00488617,-0.0719241,50.7071
-0.00490467,-0.0721965,50.8991
-0.00492316,-0.0724685,51.0909
-0.00494163,-0.0727404,51.2826
-0.00496008,-0.073012,51.4741
-0.00497852,-0.0732834,51.6654
-0.00499694,-0.0735545,51.8566
-0.00501534,-0.0738254,52.0475
-0.00503373,-0.0740961,52.2384
-0.0050521,-0.0743666,52.429
-0.00507046,-0.0746368,52.6195
-0.0050888,-0.0749067,52.8099
-0.00510712,-0.0751765,53
-0.00512543,-0.075446,53.19
-0.00514372,-0.0757152,53.3799
-0.005162,-0.0759843,53.5695
-0.00518026,-0.0762531,53.759
-0.00519851,-0.0765216,53.9484
-0.00521673,-0.07679,54.1376
-0.00523495,-0.0770581,54.3266
-0.00525315,-0.0773259,54.5154
-0.00527133,-0.0775936,54.7041
-0.00528949,-0.077861,54.8926
-0.00530764,-0.0781281,55.081
-0.00532578,-0.0783951,55.2692
-0.0053439,-0.0786618,55.4572
-0.005362,-0.0789283,55.6451
-0.00538009,-0.0791945,55.8328
-0.00539816,-0.0794605,56.0203
-0.00541622,-0.0797263,56.2077
-0.00543426,-0.0799919,56.3949
-0.00545228,-0.0802572,56.582
-0.00547029,-0.0805223,56.7689
-0.00548828,-0.0807871,56.9556
-0.00550626,-0.0810518,57.1422
-0.00552422,-0.0813162,57.3286
-0.00554217,-0.0815803,57.5148
-0.0055601,-0.0818443,57.7009
-0.00557802,-0.082108,57.8868
-0.00559592,-0.0823715,58.0726
-0.0056138,-0.0826348,58.2582
-0.00563167,-0.0828978,58.4436
-0.00564953,-0.0831606,58.6289
-0.00566736,-0.0834232,58.814
-0.00568519,-0.0836855,58.999
-0.00570299,-0.0839477,59.1838
-0.00572079,-0.0842096,59.3684
-0.00573856,-0.0844712,59.5529
-0.00575632,-0.0847327,59.7372
-0.00577407,-0.0849939,59.9214
-0.0057918,-0.0852549,60.1054
-0.00580952,-0.0855157,60.2892
-0.00582722,-0.0857762,60.4729
-0.0058449,-0.0860365,60.6565
-0.00586257,-0.0862966,60.8398
-0.00588023,-0.0865565,61.023
-0.00589786,-0.0868161,61.2061
-0.00591549,-0.0870756,61.389
-0.0059331,-0.0873348,61.5717
-0.00595069,-0.0875937,61.7543
-0.00596827,-0.0878525,61.9367
-0.00598583,-0.088111,62.119
-0.00600338,-0.0883693,62.3011
-0.00602091,-0.0886274,62.483
-0.00603843,-0.0888853,62.6648
-0.00605593,-0.0891429,62.8465
-0.00607342,-0.0894003,63.0279
-0.00609089,-0.0896575,63.2093
-0.00610835,-0.0899145,63.3904
-0.00612579,-0.0901712,63.5714
-0.00614322,-0.0904277,63.7523
-0.00616063,-0.090684,63.933
-0.00617803,-0.0909401,64.1135
-0.00619541,-0.091196,64.2939
-0.00621278,-0.0914516,64.4742
-0.00623013,-0.0917071,64.6542
-0.00624747,-0.0919623,64.8342
-0.00626479,-0.0922173,65.0139
-0.0062821,-0.092472,65.1935
-0.00629939,-0.0927266,65.373
-0.00631667,-0.0929809,65.5523
-0.00633393,-0.093235,65.7314
-0.00635118,-0.0934889,65.9104
-0.00636841,-0.0937426,66.0893
-0.00638563,-0.093996,66.268
-0.00640283,-0.0942492,66.4465
-0.00642002,-0.0945023,66.6249
-0.0064372,-0.0947551,66.8031
-0.00645436,-0.0950076,66.9812
-0.0064715,-0.09526,67.1591
-0.00648863,-0.0955122,67.3369
-0.00650574,-0.0957641,67.5145
-0.00652285,-0.0960158,67.6919
-0.00653993,-0.0962673,67.8692
-0.006557,-0.0965186,68.0464
-0.00657406,-0.0967696,68.2234
-0.0065911,-0.0970205,68.4002
-0.00660812,-0.0972711,68.5769
-0.00662514,-0.0975216,68.7535
-0.00664213,-0.0977717,68.9299
-0.00665912,-0.0980217,69.1061
-0.00667609,-0.0982715,69.2822
-0.00669304,-0.0985211,69.4582
-0.00670998,-0.0987704,69.634
-0.00672691,-0.0990196,69.8096
-0.00674382,-0.0992685,69.9851
-0.00676071,-0.0995172,70.1604
-0.00677759,-0.0997657,70.3356
-0.00679446,-0.100014,70.5107
-0.00681131,-0.100262,70.6856
-0.00682815,-0.10051,70.8603
-0.00684497,-0.100758,71.0349
-0.00686178,-0.101005,71.2093
-0.00687858,-0.101252,71.3836
-0.00689536,-0.101499,71.5577
-0.00691212,-0.101746,71.7317
-0.00692888,-0.101993,71.9056
-0.00694561,-0.102239,72.0793
-0.00696234,-0.102485,72.2528
-0.00697904,-0.102731,72.4262
-0.00699574,-0.102977,72.5995
-0.00701242,-0.103222,72.7726
-0.00702908,-0.103468,72.9455
-0.00704574,-0.103713,73.1183
-0.00706237,-0.103958,73.291
-0.007079,-0.104202,73.4635
-0.0070956,-0.104447,73.6358
-0.0071122,-0.104691,73.8081
-0.00712878,-0.104935,73.9801
-0.00714535,-0.105179,74.152
-0.0071619,-0.105423,74.3238
-0.00717844,-0.105666,74.4954
-0.00719496,-0.105909,74.6669
-0.00721147,-0.106152,74.8382
-0.00722797,-0.106395,75.0094
-0.00724445,-0.106638,75.1805
-0.00726091,-0.10688,75.3514
-0.00727737,-0.107122,75.5221
-0.00729381,-0.107364,75.6927
-0.00731023,-0.107606,75.8632
-0.00732664,-0.107848,76.0335
-0.00734304,-0.108089,76.2037
-0.00735942,-0.10833,76.3737
-0.00737579,-0.108571,76.5436
-0.00739215,-0.108812,76.7133
-0.00740849,-0.109052,76.8829
-0.00742482,-0.109293,77.0523
-0.00744113,-0.109533,77.2216
-0.00745743,-0.109773,77.3908
-0.00747372,-0.110013,77.5598
-0.00748999,-0.110252,77.7286
-0.00750625,-0.110491,77.8974
-0.00752249,-0.110731,78.0659
-0.00753872,-0.110969,78.2344
-0.00755494,-0.111208,78.4027
-0.00757114,-0.111447,78.5708
-0.00758733,-0.111685,78.7388
-0.0076035,-0.111923,78.9067
-0.00761967,-0.112161,79.0744
-0.00763581,-0.112399,79.242
-0.00765195,-0.112636,79.4094
-0.00766807,-0.112873,79.5767
-0.00768418,-0.113111,79.7438
-0.00770027,-0.113347,79.9108
-0.00771635,-0.113584,80.0777
-0.00773241,-0.113821,80.2444
-0.00774846,-0.114057,80.411
-0.0077645,-0.114293,80.5774
-0.00778053,-0.114529,80.7437
-0.00779654,-0.114764,80.9099
-0.00781254,-0.115,81.0759
-0.00782852,-0.115235,81.2418
-0.00784449,-0.11547,81.4075
-0.00786045,-0.115705,81.5731
-0.00787639,-0.11594,81.7386
-0.00789232,-0.116174,81.9039
-0.00790823,-0.116409,82.069
-0.00792414,-0.116643,82.2341
-0.00794003,-0.116877,82.399
-0.0079559,-0.11711,82.5637
-0.00797176,-0.117344,82.7283
-0.00798761,-0.117577,82.8928
-0.00800345,-0.11781,83.0571
-0.00801927,-0.118043,83.2213
-0.00803508,-0.118276,83.3854
-0.00805087,-0.118508,83.5493
-0.00806665,-0.118741,83.7131
-0.00808242,-0.118973,83.8767
-0.00809818,-0.119205,84.0402
-0.00811392,-0.119436,84.2036
-0.00812965,-0.119668,84.3668
-0.00814536,-0.119899,84.5299
-0.00816106,-0.12013,84.6928
-0.00817675,-0.120361,84.8556
-0.00819242,-0.120592,85.0183
-0.00820809,-0.120822,85.1808
-0.00822373,-0.121053,85.3432
-0.00823936,-0.121283,85.5054
-0.00825497,-0.121513,85.6673
-0.00827055,-0.121742,85.8291
-0.00828611,-0.121971,85.9905
-0.00830165,-0.1222,86.1517
-0.00831715,-0.122428,86.3126
-0.00833262,-0.122656,86.4732
-0.00834806,-0.122883,86.6334
-0.00836347,-0.12311,86.7933
-0.00837883,-0.123336,86.9528
-0.00839416,-0.123561,87.1118
-0.00840945,-0.123786,87.2705
-0.00842469,-0.124011,87.4286
-0.00843988,-0.124234,87.5863
-0.00845503,-0.124457,87.7435
-0.00847013,-0.12468,87.9002
-0.00848518,-0.124901,88.0564
-0.00850017,-0.125122,88.212
-0.00851511,-0.125342,88.367
-0.00852999,-0.125561,88.5214
-0.00854481,-0.125779,88.6752
-0.00855957,-0.125996,88.8284
-0.00857427,-0.126213,88.9809
-0.0085889,-0.126428,89.1327
-0.00860346,-0.126642,89.2839
-0.00861796,-0.126856,89.4343
-0.00863238,-0.127068,89.584
-0.00864674,-0.127279,89.733
-0.00866102,-0.12749,89.8812
-0.00867523,-0.127699,90.0286
-0.00868935,-0.127907,90.1752
-0.0087034,-0.128113,90.3211
-0.00871737,-0.128319,90.466
-0.00873126,-0.128524,90.6102
-0.00874507,-0.128727,90.7534
-0.00875879,-0.128929,90.8958
-0.00877242,-0.129129,91.0373
-0.00878597,-0.129329,91.1779
-0.00879943,-0.129527,91.3176
-0.0088128,-0.129724,91.4563
-0.00882607,-0.129919,91.5941
-0.00883926,-0.130113,91.7309
-0.00885235,-0.130306,91.8667
-0.00886534,-0.130497,92.0016
-0.00887824,-0.130687,92.1354
-0.00889103,-0.130875,92.2682
-0.00890373,-0.131062,92.4
-0.00891633,-0.131248,92.5308
-0.00892883,-0.131432,92.6605
-0.00894122,-0.131614,92.7891
-0.00895352,-0.131795,92.9166
-0.0089657,-0.131974,93.0431
-0.00897778,-0.132152,93.1685
-0.00898976,-0.132329,93.2927
-0.00900162,-0.132503,93.4159
-0.00901338,-0.132676,93.5379
-0.00902503,-0.132848,93.6588
-0.00903657,-0.133018,93.7786
-0.009048,-0.133186,93.8972
-0.00905932,-0.133352,94.0146
-0.00907052,-0.133517,94.1309
-0.00908161,-0.133681,94.246
-0.00909259,-0.133842,94.3599
-0.00910345,-0.134002,94.4726
-0.0091142,-0.13416,94.5841
-0.00912483,-0.134317,94.6945
-0.00913534,-0.134472,94.8036
-0.00914574,-0.134625,94.9115
-0.00915602,-0.134776,95.0182
-0.00916619,-0.134926,95.1237
-0.00917623,-0.135073,95.2279
-0.00918616,-0.13522,95.3309
-0.00919597,-0.135364,95.4327
-0.00920565,-0.135507,95.5332
-0.00921522,-0.135647,95.6325
-0.00922467,-0.135786,95.7306
-0.009234,-0.135924,95.8274
-0.00924321,-0.136059,95.9229
-0.00925229,-0.136193,96.0173
-0.00926126,-0.136325,96.1103
-0.00927011,-0.136455,96.2021
-0.00927883,-0.136584,96.2926
-0.00928743,-0.13671,96.3819
-0.00929592,-0.136835,96.47
-0.00930428,-0.136958,96.5567
-0.00931252,-0.13708,96.6423
-0.00932064,-0.137199,96.7265
-0.00932864,-0.137317,96.8095
-0.00933652,-0.137433,96.8913
-0.00934427,-0.137547,96.9718
-0.00935191,-0.137659,97.051
-0.00935943,-0.13777,97.129
-0.00936682,-0.137879,97.2058
-0.0093741,-0.137986,97.2813
-0.00938126,-0.138091,97.3556
-0.0093883,-0.138195,97.4286
-0.00939521,-0.138297,97.5004
-0.00940202,-0.138397,97.571
-0.0094087,-0.138495,97.6404
-0.00941526,-0.138592,97.7085
-0.00942171,-0.138687,97.7754
-0.00942804,-0.13878,97.8411
-0.00943425,-0.138872,97.9056
-0.00944035,-0.138961,97.9689
-0.00944634,-0.139049,98.031
-0.0094522,-0.139136,98.0919
-0.00945796,-0.13922,98.1516
-0.0094636,-0.139303,98.2101
-0.00946913,-0.139385,98.2675
-0.00947454,-0.139465,98.3237
-0.00947985,-0.139543,98.3787
-0.00948504,-0.139619,98.4326
-0.00949012,-0.139694,98.4854
-0.0094951,-0.139767,98.537
-0.00949996,-0.139839,98.5875
-0.00950472,-0.139909,98.6368
-0.00950937,-0.139977,98.6851
-0.00951391,-0.140044,98.7323
-0.00951835,-0.140109,98.7783
-0.00952269,-0.140173,98.8233
-0.00952692,-0.140236,98.8672
-0.00953105,-0.140296,98.9101
-0.00953508,-0.140356,98.9519
-0.009539,-0.140413,98.9926
-0.00954283,-0.14047,99.0323
-0.00954656,-0.140525,99.071
-0.00955019,-0.140578,99.1087
-0.00955372,-0.14063,99.1454
-0.00955716,-0.140681,99.1811
-0.00956051,-0.14073,99.2158
-0.00956376,-0.140778,99.2495
-0.00956691,-0.140824,99.2823
-0.00956998,-0.140869,99.3141
-0.00957296,-0.140913,99.345
-0.00957585,-0.140956,99.375
-0.00957865,-0.140997,99.404
-0.00958136,-0.141037,99.4322
-0.00958399,-0.141076,99.4595
-0.00958653,-0.141113,99.4859
-0.009589,-0.141149,99.5114
-0.00959137,-0.141184,99.5361
-0.00959367,-0.141218,99.56
-0.00959589,-0.141251,99.583
-0.00959803,-0.141282,99.6052
-0.0096001,-0.141313,99.6267
-0.00960209,-0.141342,99.6473
-0.00960401,-0.14137,99.6672
-0.00960585,-0.141397,99.6863
-0.00960762,-0.141423,99.7047
-0.00960932,-0.141448,99.7224
-0.00961095,-0.141473,99.7393
-0.00961252,-0.141496,99.7556
-0.00961402,-0.141518,99.7711
-0.00961545,-0.141539,99.786
-0.00961682,-0.141559,99.8002
-0.00961813,-0.141578,99.8138
-0.00961938,-0.141597,99.8268
-0.00962057,-0.141614,99.8391
-0.0096217,-0.141631,99.8508
-0.00962278,-0.141647,99.862
-0.00962379,-0.141662,99.8726
-0.00962476,-0.141676,99.8826
-0.00962568,-0.141689,99.8921
-0.00962654,-0.141702,99.9011
-0.00962735,-0.141714,99.9095
-0.00962812,-0.141725,99.9175
-0.00962884,-0.141736,99.9249
-0.00962951,-0.141746,99.9319
-0.00963015,-0.141755,99.9385
-0.00963074,-0.141764,99.9446
-0.00963129,-0.141772,99.9503
-0.0096318,-0.141779,99.9556
-0.00963227,-0.141786,99.9605
-0.0096327,-0.141793,99.965
-0.00963311,-0.141799,99.9692
-0.00963347,-0.141804,99.973
-0.00963381,-0.141809,99.9765
-0.00963412,-0.141814,99.9797
-0.00963439,-0.141818,99.9826
-0.00963464,-0.141821,99.9851
-0.00963486,-0.141825,99.9874
-0.00963506,-0.141827,99.9895
-0.00963524,-0.14183,99.9913
